year,disease_name,disease_category,prevalence_rate,incidence_rate
2003,Ebola,Metabolic,17.02,11.76
2003,Ebola,Viral,12.96,14.86
2003,HIV/AIDS,Autoimmune,15.3,0.47
2003,HIV/AIDS,Bacterial,7.69,12.02
2003,HIV/AIDS,Autoimmune,3.18,5.6
2003,HIV/AIDS,Metabolic,8.22,4.49
2003,HIV/AIDS,Neurological,2.47,7.73
2003,HIV/AIDS,Neurological,16.59,12.38
2003,HIV/AIDS,Viral,18.06,9.37
2003,HIV/AIDS,Infectious,11.19,5.72
2003,HIV/AIDS,Parasitic,18.4,12.99
2003,HIV/AIDS,Infectious,4.98,3.42
2003,HIV/AIDS,Metabolic,17.87,11.52
2003,HIV/AIDS,Bacterial,1.65,7.58
2003,HIV/AIDS,Genetic,7.49,1.14
2003,HIV/AIDS,Autoimmune,12.13,10.11
2003,HIV/AIDS,Cardiovascular,11.49,0.53
2003,HIV/AIDS,Genetic,3.65,13.93
2003,HIV/AIDS,Genetic,7.54,11.8
2003,HIV/AIDS,Viral,18.91,0.12
2003,HIV/AIDS,Cardiovascular,3.67,1.31
2003,Hepatitis,Cardiovascular,12.06,11.03
2003,Hepatitis,Infectious,11.18,4.78
2003,Hepatitis,Respiratory,16.97,7.26
2003,Hepatitis,Viral,13.0,9.16
2003,Hepatitis,Autoimmune,16.01,1.13
2003,Hepatitis,Genetic,12.29,6.58
2003,Hepatitis,Cardiovascular,2.35,13.7
2003,Hepatitis,Bacterial,1.84,8.7
2003,Hepatitis,Parasitic,6.07,2.59
2003,Hepatitis,Cardiovascular,0.97,2.8
2003,Hepatitis,Neurological,13.78,5.23
2003,Hepatitis,Genetic,14.7,1.55
2003,Hepatitis,Autoimmune,9.67,10.54
2003,Hepatitis,Bacterial,15.47,12.99
2003,Hepatitis,Chronic,2.64,7.4
2003,Hypertension,Neurological,9.54,13.06
2003,Hypertension,Neurological,10.33,1.21
2003,Hypertension,Parasitic,12.67,8.88
2003,Hypertension,Autoimmune,1.49,7.66
2003,Hypertension,Genetic,6.99,2.47
2003,Hypertension,Metabolic,19.03,11.78
2003,Hypertension,Cardiovascular,8.47,5.46
2003,Hypertension,Neurological,17.66,6.44
2003,Influenza,Chronic,2.06,2.13
2003,Influenza,Infectious,8.46,12.07
2003,Influenza,Respiratory,13.07,14.26
2003,Influenza,Viral,19.14,12.16
2003,Influenza,Autoimmune,12.77,5.06
2003,Influenza,Respiratory,11.4,4.9
2003,Influenza,Chronic,0.88,5.42
2003,Influenza,Chronic,12.5,13.09
2003,Influenza,Autoimmune,4.45,9.5
2003,Influenza,Autoimmune,18.52,4.35
2003,Influenza,Respiratory,15.51,6.67
2003,Influenza,Infectious,3.93,10.82
2003,Influenza,Respiratory,12.1,8.27
2003,Influenza,Viral,12.72,14.56
2003,Leprosy,Chronic,7.19,9.67
2003,Leprosy,Infectious,11.65,7.73
2003,Leprosy,Bacterial,15.01,7.33
2003,Leprosy,Viral,12.01,0.36
2003,Leprosy,Genetic,8.83,10.64
2003,Leprosy,Parasitic,13.11,0.64
2003,Leprosy,Chronic,1.76,0.34
2003,Leprosy,Respiratory,1.91,8.27
2003,Leprosy,Bacterial,14.29,11.42
2003,Leprosy,Metabolic,15.17,13.83
2003,Malaria,Respiratory,3.34,2.94
2003,Malaria,Parasitic,10.2,0.51
2003,Malaria,Autoimmune,0.52,2.68
2003,Malaria,Cardiovascular,0.15,9.15
2003,Malaria,Chronic,14.72,8.62
2003,Malaria,Viral,1.79,4.14
2003,Malaria,Infectious,19.47,11.35
2003,Malaria,Metabolic,19.6,1.05
2003,Malaria,Cardiovascular,19.26,4.12
2003,Malaria,Respiratory,0.16,2.54
2003,Malaria,Neurological,5.52,10.72
2003,Malaria,Infectious,11.23,2.89
2003,Malaria,Cardiovascular,10.67,9.99
2003,Measles,Infectious,8.51,0.97
2003,Measles,Infectious,19.14,5.31
2003,Measles,Genetic,9.64,6.53
2003,Measles,Bacterial,7.87,0.4
2003,Measles,Cardiovascular,9.19,11.86
2003,Measles,Autoimmune,19.58,5.17
2003,Measles,Chronic,15.96,3.39
2003,Measles,Viral,14.86,11.56
2003,Measles,Chronic,2.99,6.95
2003,Measles,Metabolic,5.41,10.85
2003,Measles,Cardiovascular,17.46,4.96
2003,Measles,Metabolic,0.51,10.99
2003,Measles,Cardiovascular,3.07,7.92
2003,Measles,Metabolic,14.39,9.63
2003,Parkinson's Disease,Parasitic,7.4,13.38
2003,Parkinson's Disease,Neurological,18.53,0.14
2003,Parkinson's Disease,Infectious,17.83,12.65
2003,Parkinson's Disease,Viral,9.78,6.84
2003,Parkinson's Disease,Parasitic,4.28,8.7
2003,Parkinson's Disease,Autoimmune,8.15,2.83
2003,Parkinson's Disease,Bacterial,1.2,14.79
2003,Parkinson's Disease,Viral,9.2,7.55
2003,Parkinson's Disease,Genetic,10.99,14.39
2003,Parkinson's Disease,Neurological,4.46,13.26
2003,Parkinson's Disease,Genetic,12.4,7.87
2003,Parkinson's Disease,Cardiovascular,14.64,3.1
2003,Parkinson's Disease,Genetic,18.92,5.2
2003,Parkinson's Disease,Respiratory,2.52,14.2
2003,Polio,Genetic,19.06,7.86
2003,Polio,Infectious,9.4,0.53
2003,Polio,Respiratory,4.79,11.97
2003,Polio,Respiratory,2.88,8.57
2003,Polio,Cardiovascular,4.58,7.22
2003,Polio,Genetic,0.14,6.83
2003,Polio,Cardiovascular,14.85,8.66
2003,Polio,Chronic,7.61,1.16
2003,Polio,Metabolic,1.31,3.07
2003,Polio,Neurological,18.22,8.15
2003,Polio,Respiratory,5.34,13.35
2003,Polio,Neurological,0.16,3.14
2003,Polio,Infectious,17.61,0.87
2003,Polio,Respiratory,3.38,1.96
2003,Polio,Bacterial,5.83,14.06
2003,Polio,Metabolic,12.17,7.3
2003,Rabies,Neurological,12.11,2.38
2003,Rabies,Autoimmune,15.25,14.77
2003,Rabies,Respiratory,3.05,7.24
2003,Rabies,Viral,1.26,6.81
2003,Rabies,Chronic,7.28,12.05
2003,Rabies,Genetic,13.82,9.79
2003,Rabies,Bacterial,14.5,5.38
2003,Rabies,Metabolic,9.87,11.26
2003,Rabies,Metabolic,6.34,1.32
2003,Rabies,Cardiovascular,11.77,6.38
2003,Rabies,Parasitic,5.25,3.82
2003,Rabies,Cardiovascular,14.58,13.42
2003,Rabies,Neurological,16.1,13.11
2003,Rabies,Bacterial,11.86,14.38
2003,Rabies,Bacterial,16.17,4.21
2003,Rabies,Genetic,19.76,7.58
2003,Rabies,Parasitic,5.25,3.86
2003,Tuberculosis,Genetic,6.7,8.66
2003,Tuberculosis,Genetic,7.3,4.25
2003,Tuberculosis,Neurological,2.67,14.01
2003,Tuberculosis,Neurological,10.34,10.62
2003,Tuberculosis,Parasitic,17.59,14.61
2003,Tuberculosis,Metabolic,11.81,5.23
2003,Tuberculosis,Genetic,7.96,10.15
2003,Tuberculosis,Autoimmune,17.74,8.29
2003,Tuberculosis,Chronic,9.23,13.76
2003,Tuberculosis,Bacterial,15.51,8.05
2003,Tuberculosis,Neurological,9.12,8.95
2003,Tuberculosis,Bacterial,8.32,5.11
2003,Tuberculosis,Viral,8.71,9.9
2003,Tuberculosis,Cardiovascular,7.45,14.56
2003,Tuberculosis,Bacterial,8.66,10.56
2003,Tuberculosis,Genetic,15.83,5.19
2003,Tuberculosis,Infectious,10.56,8.35
2003,Tuberculosis,Metabolic,11.39,13.92
2003,Tuberculosis,Respiratory,7.89,2.84
2003,Zika,Bacterial,4.28,5.15
2003,Zika,Infectious,8.36,11.17
2003,Zika,Metabolic,11.91,4.94
2003,Zika,Metabolic,18.63,6.41
2003,Zika,Cardiovascular,19.57,12.8
2003,Zika,Bacterial,1.43,9.94
2003,Zika,Parasitic,17.57,7.44
2003,Zika,Viral,15.91,11.61
2003,Zika,Neurological,11.35,4.18
2003,Zika,Autoimmune,10.16,9.54
2003,Zika,Respiratory,3.7,2.67
2003,Alzheimer's Disease,Chronic,7.46,1.34
2003,Alzheimer's Disease,Autoimmune,6.68,5.06
2003,Alzheimer's Disease,Respiratory,14.44,4.64
2003,Alzheimer's Disease,Cardiovascular,8.01,0.44
2003,Alzheimer's Disease,Neurological,10.49,12.82
2003,Alzheimer's Disease,Infectious,3.04,6.64
2003,Alzheimer's Disease,Cardiovascular,10.97,8.11
2003,Alzheimer's Disease,Autoimmune,8.92,2.88
2003,Alzheimer's Disease,Cardiovascular,8.86,7.83
2003,Alzheimer's Disease,Parasitic,9.91,5.47
2003,Asthma,Chronic,10.87,12.07
2003,Asthma,Metabolic,4.22,3.93
2003,Asthma,Bacterial,5.65,5.48
2003,Asthma,Metabolic,17.33,6.57
2003,Asthma,Metabolic,1.77,14.39
2003,Asthma,Autoimmune,15.29,4.04
2003,Asthma,Cardiovascular,14.27,14.14
2003,Asthma,Neurological,8.11,13.59
2003,Asthma,Viral,9.16,1.78
2003,Asthma,Genetic,4.21,11.68
2003,Asthma,Infectious,8.99,1.69
2003,Asthma,Neurological,14.92,9.16
2003,Asthma,Metabolic,15.98,1.35
2003,COVID-19,Cardiovascular,3.35,11.51
2003,COVID-19,Infectious,0.61,4.33
2003,COVID-19,Metabolic,14.25,2.98
2003,COVID-19,Chronic,13.53,4.78
2003,COVID-19,Autoimmune,11.14,0.29
2003,COVID-19,Viral,17.13,10.28
2003,COVID-19,Metabolic,9.72,9.61
2003,COVID-19,Chronic,2.87,7.29
2003,COVID-19,Infectious,17.65,1.99
2003,Cancer,Parasitic,12.59,5.97
2003,Cancer,Cardiovascular,17.02,4.25
2003,Cancer,Neurological,7.22,14.95
2003,Cancer,Genetic,6.23,6.99
2003,Cancer,Parasitic,6.58,5.01
2003,Cancer,Respiratory,8.64,0.27
2003,Cancer,Cardiovascular,4.82,5.71
2003,Cholera,Neurological,4.05,1.29
2003,Cholera,Infectious,19.59,0.8
2003,Cholera,Genetic,1.06,13.46
2003,Cholera,Parasitic,0.43,4.39
2003,Cholera,Infectious,8.5,7.19
2003,Cholera,Neurological,2.42,2.33
2003,Cholera,Cardiovascular,2.27,12.54
2003,Cholera,Autoimmune,10.35,1.44
2003,Cholera,Bacterial,12.06,3.77
2003,Dengue,Respiratory,2.47,14.1
2003,Dengue,Neurological,3.8,5.62
2003,Dengue,Cardiovascular,0.94,12.69
2003,Dengue,Respiratory,1.83,2.3
2003,Dengue,Cardiovascular,13.44,14.51
2003,Dengue,Respiratory,11.39,9.21
2003,Dengue,Viral,16.24,3.6
2003,Dengue,Viral,18.41,7.85
2003,Dengue,Autoimmune,16.17,9.0
2003,Dengue,Parasitic,19.1,7.95
2003,Dengue,Autoimmune,9.51,11.9
2003,Diabetes,Bacterial,5.58,2.42
2003,Diabetes,Cardiovascular,12.97,11.59
2003,Diabetes,Chronic,7.93,14.04
2003,Diabetes,Metabolic,12.73,8.72
2003,Diabetes,Metabolic,13.96,11.19
2003,Diabetes,Cardiovascular,16.33,4.66
2003,Diabetes,Autoimmune,16.08,7.48
2003,Diabetes,Respiratory,2.08,11.76
2003,Ebola,Infectious,16.2,9.41
2003,Ebola,Infectious,16.59,9.98
2003,Ebola,Cardiovascular,3.57,3.76
2003,Ebola,Metabolic,12.84,5.03
2003,Ebola,Viral,13.49,11.69
2003,Ebola,Viral,6.57,1.02
2003,Ebola,Infectious,9.6,11.87
2003,Ebola,Infectious,1.93,11.63
2003,Ebola,Bacterial,14.46,7.05
2003,Ebola,Autoimmune,17.68,7.87
2003,HIV/AIDS,Respiratory,17.75,9.21
2003,HIV/AIDS,Respiratory,5.18,5.69
2003,HIV/AIDS,Infectious,5.97,9.95
2003,HIV/AIDS,Chronic,0.81,13.63
2003,HIV/AIDS,Infectious,4.66,12.19
2003,HIV/AIDS,Metabolic,0.15,7.1
2003,HIV/AIDS,Respiratory,9.77,10.85
2003,HIV/AIDS,Infectious,1.31,3.45
2003,HIV/AIDS,Cardiovascular,0.33,5.04
2003,HIV/AIDS,Autoimmune,14.57,7.8
2003,HIV/AIDS,Cardiovascular,13.51,12.55
2003,HIV/AIDS,Metabolic,5.08,9.2
2003,HIV/AIDS,Viral,15.55,6.58
2003,Hepatitis,Neurological,14.96,11.04
2003,Hepatitis,Viral,13.05,14.71
2003,Hepatitis,Chronic,11.2,12.95
2003,Hepatitis,Bacterial,12.15,0.98
2003,Hepatitis,Metabolic,2.07,1.27
2003,Hepatitis,Bacterial,15.25,12.99
2003,Hepatitis,Cardiovascular,16.63,6.58
2003,Hepatitis,Viral,9.45,10.22
2003,Hepatitis,Neurological,15.74,5.57
2003,Hepatitis,Bacterial,5.78,3.0
2003,Hepatitis,Respiratory,11.85,6.99
2003,Hepatitis,Cardiovascular,3.81,9.08
2003,Hepatitis,Infectious,2.45,8.5
2003,Hypertension,Autoimmune,3.44,8.31
2003,Hypertension,Cardiovascular,16.97,3.84
2003,Hypertension,Neurological,5.25,12.73
2003,Hypertension,Parasitic,19.0,10.3
2003,Hypertension,Neurological,16.41,12.72
2003,Hypertension,Respiratory,17.13,8.21
2003,Hypertension,Autoimmune,11.26,8.96
2003,Hypertension,Parasitic,7.66,14.47
2003,Hypertension,Autoimmune,16.23,2.05
2003,Hypertension,Cardiovascular,14.45,8.34
2003,Influenza,Bacterial,18.2,8.39
2003,Influenza,Genetic,12.45,13.19
2003,Influenza,Cardiovascular,16.11,10.36
2003,Influenza,Infectious,0.49,2.87
2003,Influenza,Chronic,14.29,6.99
2003,Influenza,Parasitic,10.08,6.81
2003,Influenza,Metabolic,17.18,6.95
2003,Influenza,Autoimmune,4.46,5.78
2003,Influenza,Respiratory,9.53,9.81
2003,Influenza,Infectious,8.93,6.15
2003,Influenza,Parasitic,12.75,14.73
2003,Leprosy,Genetic,1.51,10.49
2003,Leprosy,Neurological,2.61,4.86
2003,Leprosy,Chronic,7.41,7.21
2003,Leprosy,Chronic,7.53,14.69
2003,Leprosy,Metabolic,5.44,10.79
2003,Leprosy,Respiratory,15.25,3.31
2003,Leprosy,Parasitic,2.01,4.26
2003,Leprosy,Infectious,8.39,13.84
2003,Leprosy,Viral,2.3,9.61
2003,Leprosy,Chronic,3.06,3.59
2003,Leprosy,Parasitic,11.83,0.59
2003,Leprosy,Parasitic,19.12,0.68
2003,Leprosy,Neurological,4.18,6.94
2003,Malaria,Neurological,17.19,1.05
2003,Malaria,Viral,19.05,7.29
2003,Malaria,Viral,18.7,5.39
2003,Malaria,Infectious,6.86,0.12
2003,Malaria,Genetic,4.19,13.47
2003,Malaria,Genetic,1.35,13.37
2003,Malaria,Neurological,18.12,2.51
2003,Malaria,Infectious,10.15,11.67
2003,Malaria,Infectious,7.67,5.43
2003,Malaria,Neurological,10.18,8.2
2003,Malaria,Cardiovascular,18.95,10.43
2003,Malaria,Neurological,7.38,8.77
2003,Malaria,Chronic,14.39,1.7
2003,Malaria,Cardiovascular,19.91,2.75
2003,Malaria,Autoimmune,8.18,11.45
2003,Malaria,Viral,0.4,9.5
2003,Measles,Autoimmune,4.77,2.67
2003,Measles,Genetic,6.91,8.35
2003,Measles,Infectious,0.68,2.86
2003,Measles,Genetic,11.58,5.13
2003,Measles,Chronic,0.83,14.47
2003,Measles,Infectious,4.59,12.81
2003,Measles,Metabolic,8.37,2.34
2003,Measles,Autoimmune,14.15,11.11
2003,Measles,Metabolic,16.6,12.77
2003,Measles,Chronic,7.28,13.0
2003,Parkinson's Disease,Genetic,15.68,1.05
2003,Parkinson's Disease,Chronic,14.34,9.08
2003,Parkinson's Disease,Genetic,17.32,6.35
2003,Parkinson's Disease,Neurological,19.23,2.06
2003,Parkinson's Disease,Parasitic,10.64,12.54
2003,Parkinson's Disease,Neurological,9.9,1.72
2003,Parkinson's Disease,Respiratory,16.99,6.54
2003,Parkinson's Disease,Cardiovascular,8.21,4.0
2003,Parkinson's Disease,Viral,18.36,7.81
2003,Parkinson's Disease,Chronic,19.07,5.52
2003,Parkinson's Disease,Infectious,9.27,1.28
2003,Parkinson's Disease,Infectious,10.07,2.27
2003,Parkinson's Disease,Chronic,2.23,8.12
2003,Polio,Bacterial,12.68,5.65
2003,Polio,Viral,15.01,8.0
2003,Polio,Neurological,1.81,1.83
2003,Polio,Autoimmune,11.46,14.62
2003,Polio,Bacterial,9.56,10.88
2003,Polio,Bacterial,14.58,8.49
2003,Polio,Infectious,4.07,12.82
2003,Polio,Cardiovascular,15.75,9.81
2003,Polio,Parasitic,18.3,6.26
2003,Polio,Genetic,4.55,8.87
2003,Polio,Metabolic,10.38,11.58
2003,Polio,Viral,19.11,4.84
2003,Polio,Bacterial,3.31,7.18
2003,Polio,Autoimmune,18.74,7.25
2003,Rabies,Infectious,11.31,4.58
2003,Rabies,Viral,19.24,2.07
2003,Rabies,Metabolic,7.25,11.69
2003,Rabies,Metabolic,18.09,3.57
2003,Rabies,Neurological,12.83,11.36
2003,Rabies,Autoimmune,12.27,8.87
2003,Rabies,Respiratory,2.19,6.75
2003,Rabies,Parasitic,4.77,6.74
2003,Rabies,Cardiovascular,1.24,2.96
2003,Rabies,Viral,7.62,12.23
2003,Rabies,Neurological,3.31,10.44
2003,Rabies,Cardiovascular,20.0,3.0
2003,Tuberculosis,Viral,6.19,7.05
2003,Tuberculosis,Neurological,8.19,8.16
2003,Tuberculosis,Neurological,12.86,0.8
2003,Tuberculosis,Respiratory,7.57,14.58
2003,Tuberculosis,Respiratory,5.04,1.22
2003,Tuberculosis,Neurological,10.24,12.83
2003,Tuberculosis,Autoimmune,13.35,3.14
2003,Tuberculosis,Genetic,18.72,10.13
2003,Tuberculosis,Infectious,18.83,14.81
2003,Tuberculosis,Chronic,18.1,2.89
2003,Tuberculosis,Respiratory,4.87,14.82
2003,Tuberculosis,Respiratory,13.43,13.57
2003,Tuberculosis,Bacterial,7.16,14.13
2003,Zika,Respiratory,11.2,12.93
2003,Zika,Autoimmune,14.65,11.3
2003,Zika,Parasitic,0.3,13.0
2003,Zika,Parasitic,5.29,13.59
2003,Zika,Infectious,16.33,14.47
2003,Zika,Bacterial,18.22,9.9
2003,Zika,Autoimmune,10.06,4.96
2003,Zika,Genetic,11.79,6.82
2003,Zika,Bacterial,14.07,7.56
2003,Zika,Infectious,4.49,14.37
2003,Zika,Genetic,10.99,14.42
2003,Zika,Metabolic,17.43,4.95
2003,Zika,Cardiovascular,2.71,0.81
2003,Zika,Autoimmune,2.97,7.81
2003,Zika,Neurological,15.84,0.91
2004,Alzheimer's Disease,Cardiovascular,10.66,10.63
2004,Alzheimer's Disease,Viral,15.47,14.53
2004,Alzheimer's Disease,Genetic,6.86,12.97
2004,Alzheimer's Disease,Metabolic,3.21,0.59
2004,Alzheimer's Disease,Bacterial,1.59,10.43
2004,Alzheimer's Disease,Neurological,8.56,12.97
2004,Alzheimer's Disease,Chronic,14.1,4.44
2004,Alzheimer's Disease,Metabolic,10.23,8.8
2004,Alzheimer's Disease,Viral,8.75,0.11
2004,Alzheimer's Disease,Chronic,0.74,14.83
2004,Alzheimer's Disease,Respiratory,17.95,3.55
2004,Alzheimer's Disease,Cardiovascular,1.28,12.22
2004,Asthma,Metabolic,8.72,9.0
2004,Asthma,Respiratory,8.25,10.95
2004,Asthma,Respiratory,5.74,7.89
2004,Asthma,Viral,11.07,11.19
2004,Asthma,Cardiovascular,6.44,9.22
2004,Asthma,Autoimmune,4.67,7.3
2004,Asthma,Infectious,16.67,9.4
2004,Asthma,Bacterial,2.72,4.63
2004,Asthma,Infectious,18.22,12.78
2004,Asthma,Cardiovascular,13.42,4.89
2004,Asthma,Viral,11.14,14.28
2004,Asthma,Bacterial,1.57,5.31
2004,Asthma,Neurological,19.85,10.89
2004,COVID-19,Infectious,14.41,0.55
2004,COVID-19,Metabolic,8.16,14.3
2004,COVID-19,Autoimmune,18.35,0.34
2004,COVID-19,Autoimmune,10.83,4.28
2004,COVID-19,Autoimmune,12.93,4.33
2004,COVID-19,Parasitic,14.32,8.71
2004,COVID-19,Viral,16.1,14.99
2004,COVID-19,Neurological,4.98,0.34
2004,COVID-19,Cardiovascular,18.69,13.69
2004,COVID-19,Cardiovascular,18.57,0.71
2004,COVID-19,Infectious,4.7,8.99
2004,COVID-19,Respiratory,0.46,8.99
2004,COVID-19,Cardiovascular,12.86,9.23
2004,COVID-19,Viral,14.14,9.81
2004,COVID-19,Autoimmune,9.64,6.86
2004,COVID-19,Bacterial,11.75,5.64
2004,COVID-19,Chronic,14.18,1.86
2004,COVID-19,Infectious,8.93,12.59
2004,Cancer,Chronic,18.77,8.21
2004,Cancer,Infectious,12.03,0.59
2004,Cancer,Neurological,2.84,5.99
2004,Cancer,Neurological,6.3,2.61
2004,Cancer,Neurological,6.46,0.34
2004,Cancer,Bacterial,13.9,8.15
2004,Cancer,Autoimmune,5.34,10.88
2004,Cancer,Bacterial,8.68,12.54
2004,Cancer,Respiratory,7.33,4.51
2004,Cancer,Infectious,2.51,10.6
2004,Cholera,Chronic,2.59,12.6
2004,Cholera,Bacterial,1.04,8.7
2004,Cholera,Respiratory,13.52,5.06
2004,Cholera,Neurological,11.85,9.59
2004,Cholera,Infectious,19.59,9.93
2004,Cholera,Chronic,3.42,12.46
2004,Cholera,Infectious,14.06,6.28
2004,Cholera,Genetic,16.6,4.31
2004,Cholera,Viral,1.16,14.25
2004,Dengue,Genetic,11.31,6.92
2004,Dengue,Autoimmune,19.92,9.18
2004,Dengue,Bacterial,0.98,11.87
2004,Dengue,Parasitic,14.17,4.56
2004,Dengue,Parasitic,3.01,2.84
2004,Dengue,Bacterial,15.13,6.81
2004,Dengue,Genetic,12.75,6.92
2004,Dengue,Viral,8.27,0.61
2004,Dengue,Cardiovascular,13.96,14.61
2004,Dengue,Chronic,16.52,0.45
2004,Dengue,Autoimmune,2.64,2.47
2004,Dengue,Infectious,10.43,7.0
2004,Dengue,Viral,17.04,4.01
2004,Dengue,Bacterial,0.74,3.42
2004,Dengue,Viral,19.77,6.26
2004,Dengue,Cardiovascular,10.6,2.65
2004,Dengue,Genetic,19.18,7.16
2004,Dengue,Neurological,11.53,4.41
2004,Dengue,Respiratory,1.1,14.88
2004,Diabetes,Metabolic,11.9,8.64
2004,Diabetes,Parasitic,15.1,10.73
2004,Diabetes,Genetic,10.64,12.4
2004,Diabetes,Chronic,10.32,13.37
2004,Diabetes,Bacterial,7.93,7.8
2004,Diabetes,Cardiovascular,0.4,5.14
2004,Diabetes,Viral,15.44,1.68
2004,Diabetes,Bacterial,0.56,11.93
2004,Ebola,Bacterial,2.2,14.08
2004,Ebola,Genetic,0.9,8.4
2004,Ebola,Chronic,16.32,6.89
2004,Ebola,Genetic,7.85,13.68
2004,Ebola,Bacterial,10.54,9.5
2004,Ebola,Autoimmune,15.15,12.18
2004,Ebola,Infectious,12.98,14.58
2004,Ebola,Bacterial,14.28,3.21
2004,HIV/AIDS,Genetic,19.23,3.71
2004,HIV/AIDS,Neurological,16.31,10.53
2004,HIV/AIDS,Viral,14.68,6.61
2004,HIV/AIDS,Autoimmune,12.08,1.69
2004,HIV/AIDS,Viral,3.39,0.2
2004,HIV/AIDS,Metabolic,14.36,9.7
2004,HIV/AIDS,Infectious,15.22,7.93
2004,HIV/AIDS,Viral,17.45,4.3
2004,HIV/AIDS,Viral,9.71,6.0
2004,Hepatitis,Chronic,10.65,5.21
2004,Hepatitis,Infectious,16.12,2.24
2004,Hepatitis,Bacterial,8.61,3.14
2004,Hepatitis,Cardiovascular,7.51,1.58
2004,Hepatitis,Infectious,14.81,2.44
2004,Hepatitis,Respiratory,19.58,14.72
2004,Hepatitis,Autoimmune,9.45,4.51
2004,Hepatitis,Neurological,2.74,11.14
2004,Hepatitis,Autoimmune,19.18,4.03
2004,Hepatitis,Autoimmune,1.82,4.68
2004,Hepatitis,Cardiovascular,9.7,10.48
2004,Hepatitis,Parasitic,3.65,10.72
2004,Hepatitis,Genetic,14.77,10.74
2004,Hepatitis,Infectious,4.27,8.71
2004,Hypertension,Viral,18.5,2.05
2004,Hypertension,Chronic,16.64,14.1
2004,Hypertension,Cardiovascular,6.07,12.18
2004,Hypertension,Autoimmune,13.0,12.81
2004,Hypertension,Cardiovascular,19.02,6.26
2004,Hypertension,Chronic,7.08,0.3
2004,Hypertension,Genetic,16.0,7.06
2004,Hypertension,Cardiovascular,4.23,5.37
2004,Hypertension,Bacterial,18.72,4.46
2004,Hypertension,Cardiovascular,9.39,13.82
2004,Influenza,Autoimmune,12.25,3.1
2004,Influenza,Parasitic,10.08,2.97
2004,Influenza,Bacterial,15.28,3.08
2004,Influenza,Autoimmune,12.05,4.57
2004,Influenza,Neurological,15.45,1.46
2004,Influenza,Cardiovascular,15.65,8.38
2004,Influenza,Bacterial,2.44,11.36
2004,Influenza,Chronic,4.57,0.23
2004,Influenza,Autoimmune,18.5,10.91
2004,Influenza,Infectious,19.63,0.52
2004,Influenza,Parasitic,16.07,7.35
2004,Influenza,Parasitic,7.08,1.71
2004,Influenza,Bacterial,3.14,2.54
2004,Influenza,Neurological,13.59,13.96
2004,Influenza,Cardiovascular,8.76,2.08
2004,Influenza,Viral,19.57,3.97
2004,Influenza,Chronic,2.45,2.91
2004,Leprosy,Viral,19.6,11.65
2004,Leprosy,Respiratory,9.96,3.72
2004,Leprosy,Metabolic,2.7,12.04
2004,Leprosy,Viral,17.22,2.88
2004,Leprosy,Respiratory,10.08,4.51
2004,Leprosy,Neurological,16.74,2.97
2004,Leprosy,Neurological,4.43,3.33
2004,Leprosy,Autoimmune,1.37,14.53
2004,Malaria,Parasitic,6.91,8.89
2004,Malaria,Autoimmune,17.11,8.74
2004,Malaria,Chronic,19.83,3.57
2004,Malaria,Metabolic,13.16,11.93
2004,Malaria,Viral,16.85,3.57
2004,Malaria,Genetic,16.73,6.45
2004,Malaria,Infectious,11.2,13.72
2004,Malaria,Infectious,18.56,0.19
2004,Malaria,Parasitic,7.87,6.39
2004,Malaria,Respiratory,11.69,6.82
2004,Malaria,Viral,13.79,3.06
2004,Measles,Bacterial,3.49,9.03
2004,Measles,Bacterial,16.65,13.68
2004,Measles,Infectious,6.54,3.6
2004,Measles,Infectious,2.51,3.6
2004,Measles,Neurological,18.53,0.45
2004,Measles,Neurological,16.49,3.3
2004,Measles,Cardiovascular,3.03,1.43
2004,Measles,Viral,16.43,8.19
2004,Measles,Chronic,13.64,3.69
2004,Measles,Cardiovascular,4.35,12.46
2004,Measles,Neurological,8.28,2.82
2004,Measles,Chronic,15.39,8.56
2004,Measles,Bacterial,5.54,6.41
2004,Parkinson's Disease,Autoimmune,5.87,5.39
2004,Parkinson's Disease,Chronic,11.91,9.25
2004,Parkinson's Disease,Viral,15.17,8.27
2004,Parkinson's Disease,Genetic,6.85,0.76
2004,Parkinson's Disease,Respiratory,17.08,4.46
2004,Parkinson's Disease,Respiratory,3.98,0.72
2004,Parkinson's Disease,Metabolic,4.29,3.81
2004,Parkinson's Disease,Respiratory,14.97,11.48
2004,Parkinson's Disease,Chronic,16.08,6.12
2004,Polio,Infectious,10.08,7.51
2004,Polio,Bacterial,19.3,2.48
2004,Polio,Neurological,19.59,3.36
2004,Polio,Chronic,4.79,10.38
2004,Polio,Chronic,4.54,13.46
2004,Polio,Viral,17.65,7.72
2004,Polio,Parasitic,17.77,3.33
2004,Polio,Infectious,10.54,13.25
2004,Polio,Chronic,4.28,0.3
2004,Polio,Parasitic,11.68,14.47
2004,Polio,Autoimmune,11.42,3.87
2004,Polio,Parasitic,3.67,7.85
2004,Rabies,Viral,10.39,2.21
2004,Rabies,Bacterial,17.56,4.39
2004,Rabies,Bacterial,10.23,4.1
2004,Rabies,Cardiovascular,4.55,11.2
2004,Rabies,Viral,7.16,2.18
2004,Rabies,Bacterial,15.78,0.96
2004,Rabies,Autoimmune,12.78,8.01
2004,Tuberculosis,Parasitic,12.87,2.91
2004,Tuberculosis,Metabolic,4.07,10.64
