year,disease_name,disease_category,prevalence_rate,incidence_rate
2001,Leprosy,Neurological,9.14,9.7
2001,Ebola,Bacterial,18.82,5.07
2001,Cholera,Cardiovascular,9.12,10.86
2001,Measles,Neurological,8.84,7.52
2001,Dengue,Cardiovascular,6.15,4.24
2001,COVID-19,Genetic,1.87,5.12
2001,Polio,Chronic,7.37,7.3
2001,Alzheimer's Disease,Respiratory,11.97,5.62
2001,Alzheimer's Disease,Viral,8.25,5.2
2001,Ebola,Respiratory,8.66,10.8
2001,Diabetes,Metabolic,18.01,10.37
2001,Measles,Bacterial,1.41,5.5
2001,Influenza,Infectious,3.78,2.56
2001,Tuberculosis,Infectious,12.92,12.3
2001,Rabies,Parasitic,15.46,9.9
2001,Hepatitis,Metabolic,3.66,7.27
2001,Alzheimer's Disease,Parasitic,3.75,7.79
2001,Leprosy,Viral,0.14,3.0
2001,Tuberculosis,Viral,9.6,4.98
2001,COVID-19,Chronic,18.22,9.06
2001,Rabies,Neurological,6.86,8.11
2001,Diabetes,Autoimmune,19.99,6.11
2001,Polio,Metabolic,7.52,0.58
2001,Parkinson's Disease,Respiratory,3.92,9.63
2001,Alzheimer's Disease,Cardiovascular,5.88,0.5
2001,Rabies,Metabolic,18.8,4.13
2001,Cholera,Infectious,17.31,7.93
2001,HIV/AIDS,Chronic,3.12,12.53
2001,Zika,Respiratory,8.73,7.14
2001,Cholera,Bacterial,9.59,5.38
2001,HIV/AIDS,Bacterial,6.54,3.27
2001,Polio,Neurological,18.4,14.58
2001,Hepatitis,Respiratory,8.52,14.79
2001,Hypertension,Autoimmune,10.98,11.69
2001,Polio,Genetic,5.29,7.43
2001,Hepatitis,Respiratory,14.01,7.64
2001,Dengue,Viral,2.91,13.77
2001,Leprosy,Chronic,13.41,0.52
2001,Hepatitis,Genetic,5.85,5.18
2001,Influenza,Metabolic,10.17,0.22
2001,Parkinson's Disease,Metabolic,10.29,13.87
2001,Alzheimer's Disease,Respiratory,13.65,12.35
2001,HIV/AIDS,Viral,6.75,1.69
2001,Malaria,Autoimmune,9.49,12.12
2001,Ebola,Autoimmune,15.42,11.76
2001,Alzheimer's Disease,Viral,7.83,2.11
2001,Parkinson's Disease,Bacterial,4.56,9.97
2001,COVID-19,Bacterial,11.75,2.32
2001,Zika,Viral,4.32,14.85
2001,Rabies,Neurological,3.31,4.69
2001,Hepatitis,Parasitic,8.05,2.69
2001,Leprosy,Viral,9.39,7.03
2001,HIV/AIDS,Cardiovascular,0.75,14.28
2001,Ebola,Neurological,3.09,9.0
2001,Zika,Parasitic,15.94,7.69
2001,Ebola,Parasitic,17.29,3.72
2001,Ebola,Autoimmune,5.78,8.32
2001,Leprosy,Genetic,7.59,9.62
2001,Ebola,Respiratory,4.51,11.34
2001,Polio,Autoimmune,10.75,4.07
2001,Dengue,Genetic,5.89,2.37
2001,Tuberculosis,Respiratory,19.64,4.9
2001,Rabies,Chronic,1.04,12.92
2001,Cholera,Infectious,9.82,14.44
2001,Rabies,Metabolic,17.49,2.84
2001,Cancer,Neurological,8.98,4.59
2001,Polio,Bacterial,6.75,0.94
2001,Malaria,Cardiovascular,3.46,3.75
2001,Tuberculosis,Infectious,4.46,12.02
2001,Alzheimer's Disease,Metabolic,11.62,5.82
2001,Measles,Bacterial,12.08,14.77
2001,Rabies,Bacterial,1.01,9.36
2001,COVID-19,Viral,12.61,3.68
2001,Influenza,Autoimmune,3.91,13.13
2001,Diabetes,Parasitic,4.41,10.68
2001,Measles,Cardiovascular,10.18,4.27
2001,COVID-19,Parasitic,7.0,7.76
2001,Cholera,Cardiovascular,14.85,4.17
2001,Asthma,Cardiovascular,7.36,10.74
2001,COVID-19,Autoimmune,10.55,7.1
2001,COVID-19,Parasitic,9.39,13.19
2001,Alzheimer's Disease,Viral,9.05,13.14
2001,Parkinson's Disease,Genetic,17.43,14.88
2001,Asthma,Infectious,19.28,0.3
2001,Malaria,Parasitic,16.72,7.75
2001,Cancer,Respiratory,10.9,11.69
2001,Parkinson's Disease,Infectious,17.1,1.32
2001,Hepatitis,Neurological,0.89,11.37
2001,Polio,Bacterial,6.27,8.49
2001,Influenza,Chronic,10.95,6.82
2001,Rabies,Bacterial,14.63,13.78
2001,Asthma,Metabolic,16.56,4.15
2001,Cholera,Chronic,15.73,5.23
2001,Malaria,Neurological,19.29,7.35
2001,COVID-19,Autoimmune,14.33,4.74
2001,Malaria,Bacterial,18.06,0.14
2001,Rabies,Autoimmune,15.36,6.89
2001,Hypertension,Parasitic,15.78,8.81
2001,Parkinson's Disease,Respiratory,10.53,3.04
2001,Hepatitis,Parasitic,10.26,11.41
2001,COVID-19,Infectious,15.51,4.11
2001,Influenza,Respiratory,5.35,4.05
2001,Asthma,Genetic,14.88,12.06
2001,Alzheimer's Disease,Bacterial,15.67,12.23
2001,Malaria,Autoimmune,1.99,8.43
2001,Hypertension,Bacterial,16.05,10.23
2001,Rabies,Cardiovascular,17.08,13.01
2001,Cancer,Metabolic,8.8,12.7
2001,Measles,Bacterial,1.38,7.26
2001,Dengue,Parasitic,5.51,9.65
2001,Rabies,Neurological,19.19,9.57
2001,Cancer,Respiratory,18.4,5.38
2001,Alzheimer's Disease,Bacterial,16.92,9.44
2001,HIV/AIDS,Parasitic,1.74,8.67
2001,Influenza,Viral,7.99,11.94
2001,Parkinson's Disease,Cardiovascular,7.48,10.65
2001,Cholera,Infectious,17.61,13.35
2001,Dengue,Bacterial,13.09,4.99
2001,HIV/AIDS,Genetic,5.72,7.3
2001,Alzheimer's Disease,Neurological,16.84,13.69
2001,Alzheimer's Disease,Neurological,4.31,1.9
2001,Leprosy,Metabolic,12.12,2.56
2001,Rabies,Parasitic,11.99,13.52
2001,COVID-19,Parasitic,17.23,11.84
2001,Zika,Cardiovascular,17.86,1.31
2001,Tuberculosis,Chronic,7.24,3.62
2001,Cholera,Neurological,16.51,10.62
2001,Influenza,Respiratory,18.52,5.1
2001,HIV/AIDS,Respiratory,7.4,11.32
2001,Leprosy,Respiratory,6.87,3.92
2001,Dengue,Respiratory,1.55,3.84
2001,Malaria,Autoimmune,18.29,5.9
2001,Polio,Cardiovascular,3.73,8.62
2001,Polio,Infectious,17.2,13.2
2001,Leprosy,Cardiovascular,2.58,3.34
2001,Alzheimer's Disease,Autoimmune,7.39,13.67
2001,COVID-19,Autoimmune,10.58,0.84
2001,Asthma,Cardiovascular,2.59,9.5
2001,Leprosy,Genetic,11.8,13.34
2001,Parkinson's Disease,Genetic,14.04,6.47
2001,Rabies,Viral,13.38,10.47
2001,Diabetes,Chronic,14.36,3.74
2001,Influenza,Metabolic,13.23,14.4
2001,Alzheimer's Disease,Neurological,4.68,3.98
2001,Ebola,Metabolic,6.39,13.22
2001,Ebola,Cardiovascular,14.56,1.53
2001,Measles,Viral,13.03,9.52
2001,Rabies,Cardiovascular,13.47,10.79
2001,Zika,Neurological,0.77,8.47
2001,Ebola,Infectious,6.86,14.34
2001,Cholera,Parasitic,2.14,1.12
2001,Measles,Genetic,5.17,10.64
2001,Influenza,Parasitic,12.93,9.7
2001,Hepatitis,Neurological,18.61,14.83
2001,Polio,Respiratory,1.77,12.03
2001,Measles,Viral,2.44,3.47
2001,Hypertension,Bacterial,11.93,3.23
2001,HIV/AIDS,Infectious,14.27,12.3
2001,Malaria,Viral,12.64,1.05
2001,Measles,Chronic,1.8,3.07
2001,Ebola,Chronic,2.17,10.63
2001,Measles,Bacterial,10.6,10.55
2001,COVID-19,Chronic,9.07,14.21
2001,Alzheimer's Disease,Infectious,1.96,5.41
2001,Polio,Neurological,15.92,10.62
2001,Diabetes,Viral,12.64,8.06
2001,Rabies,Cardiovascular,18.72,13.99
2001,Zika,Infectious,18.13,9.21
2001,COVID-19,Chronic,5.22,1.99
2001,COVID-19,Chronic,12.77,14.06
2001,Measles,Respiratory,8.0,2.31
2001,Diabetes,Cardiovascular,5.16,14.2
2001,Hypertension,Genetic,10.04,7.3
2001,Asthma,Infectious,4.08,2.86
2001,Rabies,Autoimmune,17.42,7.2
2001,Tuberculosis,Neurological,8.38,7.75
2001,Tuberculosis,Respiratory,4.31,6.52
2001,Diabetes,Genetic,7.55,6.17
2001,Polio,Respiratory,16.02,13.82
2001,COVID-19,Cardiovascular,2.5,5.38
2001,Tuberculosis,Autoimmune,15.83,0.84
2001,Leprosy,Viral,11.78,6.0
2001,Rabies,Genetic,5.25,12.53
2001,Dengue,Infectious,14.69,3.47
2001,Tuberculosis,Chronic,11.33,0.25
2001,Alzheimer's Disease,Viral,14.03,3.06
2001,Cancer,Autoimmune,4.49,14.86
2001,Parkinson's Disease,Neurological,7.43,7.08
2001,Polio,Bacterial,3.2,4.97
2001,Leprosy,Neurological,12.42,9.75
2001,HIV/AIDS,Respiratory,4.62,13.19
2001,Parkinson's Disease,Parasitic,19.65,2.98
2001,Rabies,Cardiovascular,10.63,7.85
2001,Polio,Chronic,19.26,1.56
2001,Parkinson's Disease,Cardiovascular,6.96,7.04
2001,Dengue,Chronic,12.85,4.07
2001,Dengue,Bacterial,18.86,6.77
2001,HIV/AIDS,Genetic,9.18,10.56
2001,Measles,Parasitic,12.02,10.46
2001,Measles,Respiratory,7.42,6.37
2001,Tuberculosis,Respiratory,1.74,5.96
2001,COVID-19,Metabolic,5.13,12.86
2001,Polio,Neurological,8.26,9.96
2001,Malaria,Genetic,3.14,3.69
2001,Zika,Neurological,2.82,14.92
2001,Rabies,Parasitic,4.7,6.27
2001,Asthma,Bacterial,12.66,7.65
2001,Cancer,Viral,2.31,12.49
2001,Measles,Cardiovascular,10.37,12.62
2001,Malaria,Bacterial,7.37,0.87
2001,Zika,Autoimmune,8.2,14.14
2001,Measles,Bacterial,13.78,8.73
2001,Tuberculosis,Cardiovascular,2.37,9.98
2001,Malaria,Viral,9.99,5.02
2001,Polio,Genetic,12.6,6.92
2001,Rabies,Genetic,19.66,2.3
2001,COVID-19,Viral,15.11,12.19
2001,Alzheimer's Disease,Autoimmune,12.81,3.89
2001,Dengue,Viral,6.25,4.61
2001,Cancer,Metabolic,13.66,9.81
2001,Leprosy,Autoimmune,5.36,12.56
2001,Leprosy,Bacterial,5.07,5.79
2001,Parkinson's Disease,Genetic,13.93,14.28
2001,Asthma,Parasitic,14.86,14.43
2001,Alzheimer's Disease,Genetic,4.23,7.19
2001,Hypertension,Cardiovascular,4.69,0.5
2001,Polio,Bacterial,2.43,2.24
2001,Polio,Chronic,0.27,3.92
2001,Asthma,Chronic,5.9,4.25
2001,HIV/AIDS,Infectious,8.96,4.28
2001,Zika,Metabolic,19.99,2.98
2001,Diabetes,Viral,14.66,1.51
2001,Diabetes,Cardiovascular,12.09,2.64
2001,Hepatitis,Autoimmune,19.5,7.13
2001,Influenza,Chronic,14.9,10.68
2001,HIV/AIDS,Viral,9.3,13.47
2001,Cancer,Cardiovascular,2.23,3.59
2001,Cancer,Parasitic,1.68,10.39
2001,Asthma,Viral,10.06,9.95
2001,Malaria,Neurological,7.18,1.55
2001,Zika,Chronic,14.69,2.13
2001,Polio,Respiratory,2.51,7.71
2001,Alzheimer's Disease,Bacterial,0.73,8.55
2001,Alzheimer's Disease,Infectious,7.5,14.87
2001,Cholera,Chronic,1.62,6.27
2001,Influenza,Genetic,12.57,8.3
2001,Parkinson's Disease,Viral,13.98,13.99
2001,Polio,Parasitic,18.96,4.46
2001,Hepatitis,Infectious,2.15,7.99
2001,Malaria,Cardiovascular,3.54,5.6
2001,Influenza,Parasitic,11.06,14.27
2001,Diabetes,Respiratory,10.24,2.8
2001,Ebola,Chronic,4.22,1.76
2001,Ebola,Genetic,19.88,5.07
2001,Cancer,Genetic,5.62,1.37
2001,Measles,Neurological,0.32,4.24
2001,Asthma,Parasitic,9.13,9.07
2001,HIV/AIDS,Parasitic,8.03,7.18
2001,Dengue,Infectious,8.72,8.31
2001,Zika,Parasitic,18.81,2.45
2001,Influenza,Parasitic,4.76,6.61
2001,Influenza,Parasitic,17.28,4.68
2001,Dengue,Viral,2.48,4.51
2001,Malaria,Cardiovascular,11.03,11.56
2001,Dengue,Cardiovascular,12.55,8.76
2001,Leprosy,Chronic,0.58,1.77
2001,Diabetes,Infectious,17.97,2.95
2001,Hepatitis,Viral,8.84,6.55
2001,Parkinson's Disease,Bacterial,5.16,2.28
2001,Zika,Infectious,5.22,7.23
2001,Alzheimer's Disease,Infectious,2.41,13.11
2001,Asthma,Infectious,11.06,3.88
2001,Cholera,Metabolic,1.85,4.13
2001,Tuberculosis,Bacterial,3.99,4.48
2001,Influenza,Neurological,5.51,4.05
2001,COVID-19,Bacterial,4.82,3.49
2001,Tuberculosis,Neurological,10.17,4.47
2001,Tuberculosis,Neurological,3.74,4.44
2001,Polio,Viral,1.43,8.03
2001,Hepatitis,Cardiovascular,18.83,1.68
2001,Measles,Neurological,14.85,11.99
2001,Hepatitis,Respiratory,8.09,5.97
2001,Dengue,Neurological,1.9,2.0
2001,Alzheimer's Disease,Parasitic,19.08,3.97
2001,Leprosy,Infectious,9.68,11.39
2001,Malaria,Chronic,14.85,6.13
2001,Measles,Metabolic,1.42,14.7
2001,Hepatitis,Viral,15.37,14.07
2001,Asthma,Chronic,4.1,7.36
2001,Measles,Viral,7.14,14.37
2001,Cancer,Viral,13.42,2.27
2001,Parkinson's Disease,Cardiovascular,15.62,3.35
2001,Malaria,Metabolic,7.03,1.47
2001,Zika,Autoimmune,19.85,12.32
2001,Dengue,Infectious,14.46,1.84
2001,Influenza,Metabolic,14.16,5.01
2001,HIV/AIDS,Respiratory,6.64,6.84
2001,Zika,Bacterial,6.45,9.37
2001,Ebola,Infectious,0.69,3.26
2001,Zika,Neurological,19.54,14.37
2001,Rabies,Chronic,9.05,5.61
2001,Dengue,Metabolic,8.69,9.84
2001,Leprosy,Neurological,14.72,11.44
2001,Influenza,Viral,7.74,14.41
2001,Asthma,Parasitic,14.61,11.56
2001,Tuberculosis,Respiratory,5.39,9.68
2001,Parkinson's Disease,Cardiovascular,17.04,8.11
2001,Parkinson's Disease,Cardiovascular,15.39,3.4
2001,HIV/AIDS,Neurological,13.15,0.88
2001,Cancer,Cardiovascular,17.78,14.29
2001,Polio,Autoimmune,3.48,5.06
2001,Influenza,Cardiovascular,5.01,6.96
2001,Cancer,Infectious,8.94,1.51
2001,Influenza,Metabolic,11.99,8.54
2001,Ebola,Cardiovascular,19.16,5.27
2001,Polio,Autoimmune,3.57,3.99
2001,Rabies,Cardiovascular,10.97,9.83
2001,HIV/AIDS,Genetic,14.62,2.39
2001,Cholera,Parasitic,3.31,5.96
2001,Asthma,Infectious,13.96,6.92
2001,Diabetes,Autoimmune,11.14,3.96
2001,Measles,Chronic,17.06,4.02
2001,Ebola,Genetic,12.03,8.21
2001,Leprosy,Autoimmune,6.8,14.02
2001,Rabies,Bacterial,9.61,7.22
2001,COVID-19,Viral,15.01,4.89
2001,Hepatitis,Viral,10.2,8.89
2001,Hypertension,Neurological,3.76,14.19
2001,Zika,Bacterial,4.62,1.09
2001,Hypertension,Genetic,6.76,5.58
2001,Measles,Cardiovascular,5.95,12.6
2001,Ebola,Parasitic,17.64,11.14
2001,Parkinson's Disease,Bacterial,3.04,6.26
2001,Dengue,Viral,6.02,11.67
2001,Influenza,Bacterial,0.21,1.09
2001,Dengue,Genetic,12.21,4.23
2001,Polio,Parasitic,10.7,7.15
2001,Malaria,Chronic,8.4,11.46
2001,Measles,Genetic,10.64,1.12
2001,Alzheimer's Disease,Genetic,8.42,0.46
2001,Influenza,Chronic,0.77,2.48
2001,Measles,Chronic,17.86,1.09
2001,Rabies,Autoimmune,19.55,3.47
2001,Dengue,Autoimmune,14.58,13.67
2001,Hypertension,Genetic,16.81,4.28
2001,Ebola,Respiratory,14.63,14.53
2001,Leprosy,Respiratory,5.23,7.95
2001,Rabies,Cardiovascular,4.94,0.95
2001,Influenza,Parasitic,13.47,12.04
2001,Hypertension,Autoimmune,8.05,6.84
2001,Zika,Neurological,12.52,11.52
2001,Hepatitis,Respiratory,16.52,14.51
2001,Polio,Parasitic,4.19,3.91
2001,Polio,Cardiovascular,7.58,0.82
2001,Zika,Neurological,5.39,8.63
2001,COVID-19,Respiratory,15.01,3.99
2001,Hepatitis,Parasitic,1.09,5.97
2001,Parkinson's Disease,Respiratory,9.06,10.15
2001,Tuberculosis,Bacterial,0.37,6.57
2001,Ebola,Chronic,5.81,3.73
2001,Measles,Neurological,11.48,8.8
2001,Rabies,Parasitic,13.01,14.07
2001,Measles,Cardiovascular,3.45,8.69
2001,Tuberculosis,Infectious,8.35,8.33
2001,Leprosy,Chronic,0.39,10.52
2001,Hypertension,Parasitic,19.44,5.13
2001,Malaria,Infectious,2.61,14.27
2001,Parkinson's Disease,Respiratory,18.7,3.42
2001,COVID-19,Genetic,13.71,1.81
2001,Asthma,Neurological,4.82,3.15
2001,Dengue,Respiratory,14.43,12.14
2001,Diabetes,Autoimmune,8.22,3.02
2001,Hepatitis,Bacterial,3.69,2.59
2001,Ebola,Parasitic,17.95,4.75
2001,HIV/AIDS,Respiratory,12.42,2.93
2001,Ebola,Autoimmune,3.37,6.27
2001,Cholera,Chronic,12.79,1.65
2001,Cancer,Metabolic,4.09,1.7
2001,Measles,Viral,1.89,4.2
2001,Parkinson's Disease,Cardiovascular,5.9,3.17
2001,Leprosy,Chronic,5.48,1.78
2001,Hepatitis,Genetic,6.08,7.76
2001,Asthma,Autoimmune,1.0,9.13
2001,Zika,Infectious,4.98,12.86
2001,Ebola,Viral,0.5,5.43
2001,Diabetes,Chronic,0.42,0.24
2001,Alzheimer's Disease,Cardiovascular,19.94,5.56
2001,Asthma,Bacterial,15.87,7.12
2001,COVID-19,Chronic,14.89,3.91
2001,Rabies,Autoimmune,14.05,11.79
2001,Asthma,Cardiovascular,11.66,11.78
2001,Measles,Infectious,11.69,1.12
2001,Zika,Bacterial,12.18,3.93
2001,Measles,Cardiovascular,14.13,2.34
2001,Hypertension,Chronic,3.0,5.16
2001,Influenza,Metabolic,1.87,2.42
2001,Cholera,Bacterial,8.83,3.56
2001,Parkinson's Disease,Bacterial,4.01,10.64
2001,Measles,Metabolic,14.56,10.01
2001,Influenza,Metabolic,18.6,6.38
2001,Alzheimer's Disease,Autoimmune,2.91,12.37
2001,Leprosy,Metabolic,15.29,12.19
2001,COVID-19,Neurological,8.68,3.96
2001,HIV/AIDS,Infectious,13.29,7.58
2001,Measles,Viral,7.95,6.57
2001,Hepatitis,Autoimmune,2.83,5.56
2001,Polio,Respiratory,10.32,11.06
2001,Measles,Neurological,13.46,6.45
2001,Ebola,Viral,13.89,7.34
2001,Rabies,Metabolic,4.62,11.85
2001,Zika,Viral,5.21,11.08
2001,Ebola,Viral,16.28,9.39
2001,Hepatitis,Metabolic,14.14,13.66
2001,Tuberculosis,Autoimmune,17.49,6.55
2001,COVID-19,Autoimmune,10.83,2.72
2001,Measles,Chronic,13.81,0.67
2001,Cholera,Respiratory,1.3,5.71
2001,HIV/AIDS,Infectious,8.08,3.4
2001,Malaria,Cardiovascular,19.84,4.56
2001,COVID-19,Viral,15.12,12.11
2001,Influenza,Bacterial,14.16,9.33
2001,Cancer,Metabolic,0.94,4.06
2001,Dengue,Respiratory,11.86,5.06
2001,Leprosy,Viral,18.78,4.68
2001,Tuberculosis,Bacterial,1.14,0.57
2001,Tuberculosis,Metabolic,11.53,12.52
2001,Measles,Autoimmune,0.29,0.75
2001,Tuberculosis,Neurological,4.43,14.54
2001,Hepatitis,Cardiovascular,9.66,3.47
2001,Tuberculosis,Cardiovascular,9.27,4.4
2001,COVID-19,Infectious,17.14,4.48
2001,Cancer,Bacterial,8.35,5.75
2001,Cholera,Infectious,8.66,10.94
2001,Cholera,Respiratory,14.94,7.78
2001,Asthma,Respiratory,11.17,9.71
2001,Leprosy,Respiratory,6.41,4.51
2001,Cancer,Viral,8.21,1.88
2001,Hepatitis,Metabolic,4.9,7.97
2001,Cancer,Respiratory,3.85,0.44
2001,Tuberculosis,Bacterial,12.98,12.36
2001,Influenza,Viral,3.58,7.49
2001,Leprosy,Autoimmune,2.96,0.65
2001,Dengue,Neurological,3.95,5.87
2001,Dengue,Autoimmune,17.33,11.5
2001,Malaria,Neurological,10.3,6.12
2001,Polio,Cardiovascular,0.31,11.76
2001,Diabetes,Viral,16.68,1.19
2001,HIV/AIDS,Bacterial,4.25,11.43
2001,Dengue,Neurological,6.89,3.98
2001,Polio,Parasitic,1.02,5.42
2001,Rabies,Viral,16.0,13.15
2001,Alzheimer's Disease,Neurological,7.0,11.3
2001,Influenza,Cardiovascular,12.93,6.22
2001,Dengue,Metabolic,1.75,8.54
2001,Rabies,Viral,19.05,11.15
2001,COVID-19,Cardiovascular,11.62,4.58
2001,COVID-19,Cardiovascular,19.79,12.75
2001,Asthma,Cardiovascular,5.68,8.45
2001,Polio,Genetic,12.35,2.48
2001,Zika,Infectious,12.22,10.11
2001,Zika,Parasitic,5.78,2.06
2001,Hepatitis,Metabolic,11.49,12.86
2001,Measles,Metabolic,17.07,10.55
2001,Parkinson's Disease,Autoimmune,12.32,3.27
2001,Rabies,Respiratory,7.5,14.33
2001,HIV/AIDS,Autoimmune,0.81,14.0
2001,Hepatitis,Parasitic,8.03,4.3
2001,Rabies,Bacterial,5.17,12.29
2001,Hepatitis,Respiratory,6.38,4.15
2001,Malaria,Chronic,15.3,11.56
2001,Ebola,Parasitic,19.37,11.93
2001,Alzheimer's Disease,Viral,2.85,1.03
2001,Influenza,Genetic,16.51,3.7
2001,Measles,Metabolic,15.19,10.19
2001,Parkinson's Disease,Neurological,14.58,2.28
2001,Cholera,Parasitic,1.35,4.82
2001,Polio,Genetic,11.3,12.28
2001,Cancer,Bacterial,17.87,4.13
2001,Cancer,Cardiovascular,6.51,2.73
2001,Parkinson's Disease,Genetic,11.37,4.0
2001,Hepatitis,Respiratory,1.27,11.11
2001,Hepatitis,Metabolic,4.19,14.41
2002,Parkinson's Disease,Cardiovascular,16.68,14.26
2002,Measles,Viral,2.67,9.44
2002,Measles,Autoimmune,15.17,3.94
2002,Measles,Cardiovascular,0.94,12.82
2002,Diabetes,Bacterial,10.1,11.9
2002,Hepatitis,Genetic,11.02,13.51
2002,Parkinson's Disease,Parasitic,9.23,0.35
2002,Polio,Viral,2.07,4.69
2002,HIV/AIDS,Bacterial,1.69,14.06
2002,Influenza,Parasitic,19.44,11.03
2002,Measles,Parasitic,6.87,8.19
2002,Alzheimer's Disease,Respiratory,3.63,4.77
2002,Dengue,Genetic,6.69,10.34
2002,Parkinson's Disease,Metabolic,12.98,3.4
2002,Leprosy,Cardiovascular,0.72,0.24
2002,Hepatitis,Genetic,2.75,13.83
2002,HIV/AIDS,Genetic,9.41,11.68
2002,Alzheimer's Disease,Viral,17.16,1.29
2002,Zika,Bacterial,18.86,1.97
2002,Rabies,Cardiovascular,19.44,3.94
2002,HIV/AIDS,Cardiovascular,13.26,12.28
2002,Measles,Genetic,7.31,3.6
2002,Malaria,Metabolic,14.31,6.41
2002,Dengue,Genetic,0.54,9.27
2002,Rabies,Infectious,19.39,14.32
2002,Alzheimer's Disease,Chronic,6.36,1.58
2002,Hypertension,Parasitic,13.05,11.08
2002,Dengue,Parasitic,11.0,10.81
2002,Zika,Cardiovascular,1.41,13.54
2002,Hepatitis,Metabolic,10.48,9.08
2002,Ebola,Parasitic,11.53,14.91
2002,HIV/AIDS,Viral,19.99,10.45
2002,Cholera,Cardiovascular,11.28,0.5
2002,HIV/AIDS,Neurological,14.9,7.17
2002,Asthma,Cardiovascular,0.35,0.18
2002,Hypertension,Chronic,17.82,9.45
2002,Cholera,Autoimmune,8.81,6.97
2002,Parkinson's Disease,Autoimmune,15.2,10.79
2002,Polio,Genetic,13.67,9.06
2002,Alzheimer's Disease,Neurological,17.47,10.24
2002,Cancer,Genetic,17.91,10.66
2002,COVID-19,Respiratory,2.55,10.89
2002,Rabies,Chronic,10.57,13.27
2002,Malaria,Respiratory,10.66,7.14
2002,Asthma,Respiratory,1.16,12.06
2002,Influenza,Chronic,13.83,9.76
2002,Alzheimer's Disease,Genetic,7.74,3.78
2002,Hepatitis,Metabolic,11.4,12.43
2002,Hepatitis,Infectious,12.58,14.24
2002,Dengue,Chronic,5.5,1.99
2002,HIV/AIDS,Genetic,15.4,9.93
2002,Cancer,Viral,8.01,9.35
2002,Malaria,Chronic,2.84,0.66
2002,Cancer,Metabolic,3.3,12.62
2002,Hepatitis,Infectious,7.61,12.8
2002,Leprosy,Metabolic,12.42,0.37
2002,Ebola,Viral,16.49,7.25
2002,Dengue,Autoimmune,5.81,11.2
2002,Parkinson's Disease,Neurological,12.56,2.58
2002,Hepatitis,Bacterial,8.52,2.4
2002,Rabies,Neurological,13.35,5.55
2002,HIV/AIDS,Autoimmune,16.49,8.92
2002,Cancer,Respiratory,0.66,7.64
2002,Dengue,Bacterial,4.81,4.09
2002,Parkinson's Disease,Infectious,5.92,2.56
2002,HIV/AIDS,Parasitic,5.58,13.44
2002,Rabies,Cardiovascular,5.05,4.23
2002,COVID-19,Genetic,7.14,5.38
2002,Zika,Metabolic,17.51,7.37
2002,Leprosy,Chronic,11.21,11.62
2002,COVID-19,Metabolic,3.73,1.37
2002,Parkinson's Disease,Viral,18.96,13.27
2002,HIV/AIDS,Viral,10.95,3.35
2002,Zika,Neurological,0.75,1.53
2002,Measles,Viral,12.89,9.03
2002,Hepatitis,Viral,7.83,6.3
2002,Measles,Chronic,11.92,0.34
2002,Parkinson's Disease,Parasitic,0.73,7.39
2002,Rabies,Autoimmune,19.6,2.86
2002,Leprosy,Metabolic,6.6,14.51
2002,Cholera,Cardiovascular,11.1,3.41
2002,COVID-19,Cardiovascular,14.91,5.52
2002,Cholera,Metabolic,0.68,13.76
2002,Ebola,Chronic,3.43,11.21
2002,HIV/AIDS,Infectious,7.27,7.9
2002,Leprosy,Autoimmune,18.02,10.39
2002,Measles,Bacterial,4.25,4.64
2002,Hypertension,Autoimmune,7.27,7.42
2002,Polio,Chronic,19.82,14.04
2002,Alzheimer's Disease,Autoimmune,15.34,7.31
2002,COVID-19,Infectious,11.58,5.52
2002,Diabetes,Infectious,19.38,1.96
2002,Influenza,Genetic,5.26,3.78
2002,Diabetes,Parasitic,18.24,13.99
2002,Polio,Genetic,7.03,13.72
2002,Hepatitis,Cardiovascular,5.37,7.28
2002,Leprosy,Parasitic,6.49,3.22
2002,COVID-19,Chronic,9.96,14.11
2002,Parkinson's Disease,Chronic,14.2,3.04
2002,Malaria,Bacterial,11.51,2.62
2002,Zika,Cardiovascular,13.93,7.46
2002,Influenza,Autoimmune,4.02,2.13
2002,Influenza,Neurological,14.19,10.32
2002,Dengue,Metabolic,12.37,12.97
2002,COVID-19,Viral,1.84,11.06
2002,Malaria,Chronic,12.66,12.52
2002,Hypertension,Respiratory,6.08,4.84
2002,Ebola,Chronic,4.48,11.58
2002,Diabetes,Bacterial,10.25,1.63
2002,Diabetes,Autoimmune,10.52,14.57
2002,Parkinson's Disease,Cardiovascular,11.11,2.84
2002,COVID-19,Cardiovascular,14.4,13.81
2002,Diabetes,Cardiovascular,14.65,5.55
2002,HIV/AIDS,Infectious,3.24,9.73
2002,Ebola,Cardiovascular,19.63,7.97
2002,Diabetes,Metabolic,0.49,10.05
2002,Rabies,Metabolic,10.06,10.7
2002,Malaria,Neurological,16.99,11.48
2002,COVID-19,Parasitic,10.32,10.23
2002,Cholera,Parasitic,5.35,5.21
2002,Polio,Metabolic,16.69,11.96
2002,Rabies,Cardiovascular,19.06,0.16
2002,Rabies,Genetic,18.62,8.32
2002,Rabies,Viral,10.77,8.42
2002,Ebola,Viral,17.63,7.96
2002,Influenza,Infectious,6.17,1.66
2002,Measles,Bacterial,8.93,3.94
2002,Rabies,Cardiovascular,14.85,7.46
2002,Asthma,Genetic,1.33,14.96
